rumah_url,rumah_nama,rumah_lokasi,rumah_harga,rumah_kamar_tidur,rumah_kamar_mandi,rumah_luas_bangunan,rumah_luas_lahan,rumah_fully_furnished,rumah_keamanan,rumah_kolam_renang,rumah_taman,rumah_lahan_parkir,rumah_jumlah_lantai,rumah_balcony,rumah_AC
https://www.lamudi.co.id/rumah-minimalis-tanpa-dp-siap-huni.html,Rumah minimalis tanpa DP siap huni,"Sukmajaya, Depok",Rp 735.000.000,2.0,2.0,,50.0,,,,,,,,
https://www.lamudi.co.id/rumah-siap-huni-bisa-cicil-pribadi.html,Rumah SIAP HUNI Bisa CICIL PRIBADI,"Sawangan, Depok",Rp 375.000.000,2.0,1.0,45.0,60.0,,,,yes,,,,
https://www.lamudi.co.id/dijual-pedati-residencerumah-cluster-166524394682.html,Dijual PEDATI RESIDENCERumah cluster,"Kalimulya, Depok",Rp 1.050.000.000,3.0,3.0,80.0,71.0,,,,,1.0,,,yes
https://www.lamudi.co.id/rumah-cluster-3-kamar-tidur-dekat-stasiun-dan-term-166453070527.html,Rumah cluster 3 kamar tidur dekat stasiun dan terminal Depok,"Beji, Depok",Rp 750.000.000,3.0,2.0,50.0,40.0,,yes,,yes,1.0,,,
https://www.lamudi.co.id/kredit-rumah-tanpa-bi-checking-cilodong-gdc-cicila-166855907917.html,"KREDIT RUMAH TANPA BI CHECKING CILODONG GDC, CICILAN FLAT 3,9 JTAN","Cilodong, Depok",Rp 362.000.000,2.0,1.0,40.0,72.0,,,,,,,,
https://www.lamudi.co.id/dijual-rumah-siap-huni-di-cluster-dekat-cinere-mas-166393019118.html,Dijual rumah siap huni di cluster dekat Cinere Mas -8784- DR,"Cinere, Depok",Rp 2.900.000.000,4.0,3.0,206.0,141.0,,,,yes,,,,
https://www.lamudi.co.id/resident-depok-jaya-166929869189.html,resident depok jaya,"Cipayung, Depok",Rp 150.000.000,2.0,1.0,30.0,40.0,,,,,,,,yes
https://www.lamudi.co.id/rumah-dijual-di-pitara-depok-167204560374.html,Rumah Dijual Di Pitara Depok,"Depok, Depok",Rp 650.000.000,2.0,1.0,70.0,128.0,,,,,,,,
https://www.lamudi.co.id/waw-hunian-mewah-idaman-cuman-500-jutaan-di-tapos-166683707475.html,WAW HUNIAN MEWAH IDAMAN CUMAN 500 JUTAAN DI TAPOS DEPOK DEKET TOL,"Cibubur, Tapos, Depok Sukmajaya, Depok",Rp 490.000.000,3.0,2.0,60.0,33.0,,yes,,yes,,2.0,yes,
https://www.lamudi.co.id/rumah-termewah-sudah-shm-dan-imb-bisa-kpr-syari-ah-167175905578.html,rumah termewah sudah SHM dan IMB bisa KPR syari'ah,"jalan hj sulaiman, bedahan, sawangan depok Sawangan, Depok",Rp 330.000.000,2.0,1.0,38.0,55.0,,yes,,yes,,1.0,,
https://www.lamudi.co.id/jual-asri-nyaman-one-gate-system-166881639522.html,Jual Asri Nyaman One Gate Sistem,"Tapos, Depok",Rp 532.000.000,2.0,1.0,50.0,72.0,,yes,yes,yes,,,,
https://www.lamudi.co.id/br-931-rumah-dijual-siap-huni.html,BR 931 Rumah dijual siap huni,"gdc Depok, Depok",Rp 600.000.000,2.0,1.0,45.0,72.0,,yes,,yes,1.0,,,
https://www.lamudi.co.id/rumah-siap-huni-dp-0-di-di-sawangan-depok.html,Rumah Siap Huni DP 0% Di Di Sawangan Depok,"Sawangan, Depok",Rp 949.000.000,2.0,1.0,90.0,50.0,,,,,,,,
https://www.lamudi.co.id/rumah-minimalis-siap-huni-tanpa-dp-0-166755951496.html,Rumah minimalis siap huni tanpa DP 0%,"Sukmajaya, Depok",Rp 735.000.000,2.0,2.0,50.0,92.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/bedahan-terrace-2-lantai-perumahan-baru-terbaik-di-depok.html,Bedahan Terrace 2 Lantai Perumahan Baru Terbaik di Depok,"Jl. Kavling Kehakiman Bedahan, Sawangan Rangkapan Jaya, Depok",Rp 660.000.000,3.0,2.0,56.0,97.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-modern-minimalist-depok-kpr-mulai-dari-500jt-166692818545.html,"Rumah Modern Minimalist Depok, KPR Mulai dari 500jt DP 0%","Kalimulya, Depok",Rp 584.000.000,3.0,2.0,46.0,60.0,,yes,,yes,1.0,,,
https://www.lamudi.co.id/1-lantai-kpr-siap-huni-165901908028.html,1 lantai kpr siap huni,"Bojongsari, Depok",Rp 660.000.000,2.0,1.0,36.0,90.0,,,,,,,,
https://www.lamudi.co.id/rumah-second-dgn-tanah-luas-204m-dekat-stasiun-ui-167184993976.html,Rumah second dgn tanah luas 204m dekat stasiun UI Depok di kelapa dua Depok,"Jln areman kelapa dua Depok Kelapa Dua, Depok",Rp 1.300.000.000,3.0,2.0,140.0,204.0,,yes,yes,yes,1.0,1.0,yes,
https://www.lamudi.co.id/rumah-2-lantai-564-juta-lokasi-dekat-tol-desari-166546893035.html,Rumah 2 lantai 564 juta lokasi dekat tol Desari,"Sawangan, Depok",Rp 564.000.000,2.0,2.0,42.0,40.0,,yes,,,1.0,,yes,
https://www.lamudi.co.id/rumah-hook-siap-huni-di-permata-cimanggis-dekat-pi-166610723797.html,Rumah hook siap huni di permata Cimanggis dekat pintu tol Cimanggis,"Tapos, Depok",Rp 750.000.000,2.0,1.0,50.0,84.0,,,,,,,,
https://www.lamudi.co.id/rumah-taman-melati-premiere-di-duren-mekar.html,RUMAH TAMAN MELATI PREMIERE DI DUREN MEKAR,Duren Mekar Depok,Rp 725.000.000,3.0,1.0,62.0,120.0,,,,,,,,
https://www.lamudi.co.id/rumah-mewah-klasik-modern-cinere-depok.html,Rumah Mewah Klasik Modern Cinere Depok,"Jalan Cinere Raya Jawa barat Cinere, Depok",Rp 1.800.000.000,4.0,4.0,130.0,90.0,,,,,2.0,,,
https://www.lamudi.co.id/hunian-asri-di-graha-bukit-cinere-8.html,Hunian Asri Di Graha Bukit Cinere,"Cinere, Depok",Rp 1.500.000.000,3.0,2.0,90.0,70.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-sawangan-depok-2-lantai-166694570424.html,RUMAH SAWANGAN DEPOK 2 LANTAI,"Kav.Kehakiman Rt. 001 Rw. 006 Kel, Bedahan, Kec. Sawangan, Kota Depok, Jawa Barat 16519 Sawangan, Depok",Rp 525.150.000,3.0,2.0,44.0,50.0,,yes,,yes,1.0,,,yes
https://www.lamudi.co.id/di-jual-rumah-siap-huni-40.html,Di Jual Rumah Siap Huni,"Jln Abdul Wahab Sawangan, Depok",Rp 945.000.000,3.0,2.0,101.0,68.0,,yes,,yes,1.0,,yes,
https://www.lamudi.co.id/rumah-2-lantai-carpot-2-mobil-166011522799.html,Rumah 2 Lantai carpot 2 mobil,"Beji, Depok",Rp 1.300.000.000,3.0,3.0,130.0,98.0,,,,yes,,,yes,yes
https://www.lamudi.co.id/dijual-rumah-inden-di-kawasan-depok-166865684721.html,Dijual Rumah Inden Di Kawasan Depok,"JL. KP. CILANGKAP NO.RT 01/11, CILANGKAP, KEC. TAPOS, KOTA DEPOK, JAWA BARAT 16458 DEPOK Cilangkap, Depok",Rp 422.000.000,2.0,1.0,36.0,60.0,,,,yes,,,,
https://www.lamudi.co.id/promo-rumah-dp-0-rumah-siap-huni-didepok.html,"PROMO RUMAH DP 0%,RUMAH SIAP HUNI DIDEPOK","Jl.H.Miun Kelurahan Sukmajaya Kecamatan Sukmajaya Kota Depok Sukmajaya, Depok",Rp 840.000.000,3.0,3.0,80.0,80.0,,yes,,yes,1.0,,yes,yes
https://www.lamudi.co.id/hunian-mewah-tanpa-dp-siap-huni.html,Hunian mewah tanpa DP siap huni,"Sukmajaya, Depok",Rp 997.000.000,3.0,3.0,,80.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/rumah-mewah-2-lantai-strategis-dekat-alun-alun-dep-166634308581.html,Rumah Mewah 2 Lantai Strategis dekat Alun-alun Depok,"Jalan Kemang 1, Depok 16461, Indonesia Sukmajaya, Depok",Rp 907.000.000,3.0,2.0,62.0,65.0,,yes,,yes,2.0,,yes,
https://www.lamudi.co.id/dijual-rumah-depok-swadaya.html,Dijual rumah. Depok - Swadaya,Depok,Rp 1.500.000.000,3.0,2.0,108.0,251.0,,,,,,,,
https://www.lamudi.co.id/rumah-baru-siap-huni-5-menit-ke-tol-kukusan.html,Rumah baru siap huni 5 menit ke tol kukusan,"Beji, Depok",Rp 1.300.000.000,3.0,3.0,130.0,98.0,,,,yes,,,yes,
https://www.lamudi.co.id/cluster-rumah-2-lantai-selangkah-ke-tol-cibubur-sh-166547040021.html,CLUSTER RUMAH 2½LANTAI SELANGKAH KE TOL CIBUBUR SHM IMB KPR DP SUKA²,"Margonda, Depok",Rp 699.000.000,3.0,2.0,72.0,60.0,,,,,,,,
https://www.lamudi.co.id/type-36-67-legalitas-shm-harga-220-jt-siap-huni-166468998035.html,Type 36/67 Legalitas SHM Harga 220 Jt Siap huni,"Sawangan, Depok",Rp 220.000.000,2.0,1.0,36.0,67.0,,,,,,,,
https://www.lamudi.co.id/rumah-dijual-murah-siap-huni-di-jatijajar-depok-166570214693.html,Rumah Dijual Murah Siap Huni di Jatijajar Depok,"Jalan Perumahan Jatijajar, Depok 16466, Indonesia Tapos, Depok",Rp 1.000.000.000,3.0,2.0,140.0,140.0,,,,,,,,
https://www.lamudi.co.id/rumah-cicilan-flat-tanpa-dp-banyak-gratisnya-166678756465.html,rumah cicilan flat tanpa dp banyak gratisnya,"Depok, Depok",Rp 350.000.000,2.0,1.0,40.0,60.0,,yes,,yes,,,,
https://www.lamudi.co.id/dp-0-gratis-semua-biaya-kpr-yuk-survey.html,DP 0% GRATIS SEMUA BIAYA KPR YUK SURVEY,"JL.AR RAHMAN KALIBARU CILODONG KOTA DEPOK Beji, Depok",Rp 885.000.000,3.0,2.0,80.0,76.0,,yes,yes,yes,1.0,2.0,yes,yes
https://www.lamudi.co.id/rumah-hommy-di-shila-sawangan-dgn-konsep-taman-di-dalamnya.html,Rumah hommy di Shila sawangan dgn konsep taman di dalamnya,"jl raya sawangan depok Sawangan, Depok",Rp 2.000.000.000,4.0,4.0,184.0,144.0,,yes,yes,yes,2.0,,yes,yes
https://www.lamudi.co.id/rumah-murah-2-lantai-dekat-toll-cijago-dan-cibubur-166011952822.html,Rumah Murah 2 lantai dekat Toll Cijago dan Cibubur,"Cimanggis, Depok",Rp 770.000.000,3.0,2.0,72.0,60.0,,,,yes,,,,yes
https://www.lamudi.co.id/hunian-mewah-ready-dekat-stasiun-depok.html,Hunian Mewah Ready Dekat Stasiun Depok,"Jln Raya boulevrd depok Depok Jaya, Depok",Rp 950.000.000,3.0,3.0,100.0,95.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-minimalis-di-depok-166460698654.html,Rumah minimalis di depok,"Rangkapan Jaya Baru, Depok",Rp 485.150.000,2.0,1.0,40.0,70.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/rumah-mewah-di-cinere-depok-jawa-barat-166609927528.html,Rumah Mewah di Cinere Depok Jawa Barat,"Jalan Cinere Depok Jawa Barat Cinere, Depok",Rp 8.800.000.000,7.0,7.0,700.0,400.0,,,,yes,4.0,,yes,yes
https://www.lamudi.co.id/rumah-murah-depok-166756015047.html,Rumah Murah Depok,"Rangkapan Jaya, Depok",Rp 450.000.000,2.0,1.0,45.0,72.0,,yes,,yes,2.0,1.0,,yes
https://www.lamudi.co.id/rumah-murah-depok-166814555560.html,rumah murah depok,"Cipayung, Depok",Rp 185.000.000,2.0,1.0,30.0,40.0,,,,,,,,
https://www.lamudi.co.id/rumah-cantik-harga-menarik-166756795332.html,rumah cantik harga menarik,"Cipayung, Depok",Rp 200.000.000,2.0,1.0,30.0,40.0,,,,,,,,
https://www.lamudi.co.id/rumah-murah-banget-166814580774.html,rumah murah banget,"Cipayung, Depok",Rp 185.000.000,2.0,1.0,30.0,40.0,,,,,,,,
https://www.lamudi.co.id/rumah-mewah-2lt-dp-0-cicilan-mulai-5-jutaan.html,Rumah MEWAH 2LT DP 0% Cicilan Mulai 5 Jutaan,"Pancoran Mas, Depok",Rp 799.000.000,3.0,2.0,70.0,74.0,,,,yes,,,,
https://www.lamudi.co.id/harga-promo-rumah-mewah-shm-lokasi-bebas-banjir-16654537829.html,harga promo rumah mewah shm lokasi bebas banjir,"Pancoran Mas, Depok",Rp 600.000.000,3.0,2.0,92.0,55.0,,yes,,yes,,,,
https://www.lamudi.co.id/jual-rumah-cash-dan-kpr-167069011281.html,jual rumah cash dan kpr,"Sawangan, Depok",Rp 250.000.000,2.0,1.0,50.0,65.0,,,,,,,,
https://www.lamudi.co.id/rumah-second-975jt-di-komplek-bdn-sawangan-depok.html,Rumah second 975jt di komplek BDN sawangan Depok,"Komplek BDN sawangan Sawangan, Depok",Rp 975.000.000,4.0,2.0,190.0,90.0,,yes,,yes,1.0,2.0,yes,
https://www.lamudi.co.id/hunian-strategis-500-jutaan-siap-huni-seberang-tol-sawangan-pancoran-mas-3.html,"Hunian Strategis 500 Jutaan Siap Huni, Seberang Tol Sawangan - Pancoran Mas","Tanah Baru, Depok",Rp 551.550.000,2.0,1.0,45.0,66.0,,,,yes,1.0,,,
https://www.lamudi.co.id/op-new-modern-house-japan-hrg-mulai-800-jt-an-free-166865722658.html,Op.New Modern House Japan Hrg Mulai 800 Jt-an Free Biaya di Cinangka,"Cinangka - Pondok Cabe Depok Cinangka, Depok",Rp 887.300.000,3.0,2.0,72.0,70.0,,,,,1.0,,,
https://www.lamudi.co.id/perumahan-permata-cimanggis.html,Perumahan Permata Cimanggis,"Cimanggis, Depok",Rp 689.554.000,2.0,1.0,36.0,72.0,,,,,2.0,,,
https://www.lamudi.co.id/dijual-rumah-2-lantai-skandinavian-modern-di-depok-16681615990.html,DIJUAL RUMAH 2 LANTAI SKANDINAVIAN MODERN DI DEPOK,"Cilangkap Tapos Cilangkap, Depok",Rp 885.000.000,3.0,2.0,74.0,62.0,,,,,2.0,,,
https://www.lamudi.co.id/rumah-2-lantai-dekat-tol-sawangan.html,Rumah 2 Lantai Dekat Tol Sawangan,"Pancoran Mas, Depok",Rp 1.200.000.000,2.0,2.0,58.0,50.0,,,yes,yes,,,,
https://www.lamudi.co.id/rumah-minimalis-model-bali-cimanggis-depok-gratis-165908129428.html,RUMAH MINIMALIS MODEL BALI CIMANGGIS DEPOK GRATIS BIAYA BIAYA,"Cimanggis, Depok",Rp 486.000.000,2.0,1.0,40.0,63.0,,,,yes,,,,
https://www.lamudi.co.id/rumah-2-lantai-bumi-karya-pesona-kalimulya-pondok-165908133748.html,Rumah 2 Lantai Bumi Karya Pesona Kalimulya Pondok Rajeg Cibinong Depok,"Cilodong, Depok",Rp 743.100.000,3.0,2.0,60.0,88.0,,,,,,,,
https://www.lamudi.co.id/rumah-mewah-bisa-kpr-fasilitas-terlengkap.html,"RUMAH MEWAH, BISA KPR, FASILITAS TERLENGKAP",Depok,Rp 3.000.000.000,4.0,4.0,186.0,185.0,,yes,yes,yes,2.0,,yes,
https://www.lamudi.co.id/promo-spesial-5-juta-all-in-cicilan-2-jutaan-bojongsari-depok.html,"Promo Spesial 5 Juta All In, Cicilan 2 Jutaan Bojongsari Depok","Jalan Cemara 2, Duren Seribu, Bojongsari, Depok Bojongsari, Depok",Rp 404.000.000,2.0,1.0,36.0,66.0,,yes,,,,,yes,yes
https://www.lamudi.co.id/hunian-strategis-diskon-20-juta-sawangan-depok-legalitas-shm.html,"Hunian Strategis, Diskon 20 Juta Sawangan Depok, Legalitas SHM","jalan Raya Pasir putih sawangan Depok Sawangan, Depok",Rp 451.000.000,2.0,1.0,42.0,72.0,,yes,,yes,2.0,,yes,yes
https://www.lamudi.co.id/cluster-bukit-petro-property-sawangan-depok-akses-tol-depok.html,Cluster bukit petro property sawangan depok akses tol depok,"Cluster bukit petro Sawangan, Depok",Rp 970.000.000,2.0,1.0,65.0,150.0,,yes,,yes,2.0,,,yes
https://www.lamudi.co.id/cluster-green-bukit-petro-dekat-fasilitas-publik-tanpa-dp.html,"Cluster green bukit petro, dekat fasilitas publik, tanpa DP","Cluster green bukit petro Sawangan, Depok",Rp 500.000.000,2.0,1.0,42.0,72.0,,yes,yes,yes,1.0,,,yes
https://www.lamudi.co.id/rumah-2-lantai-harga-1-lantai-hanya-500-juta-all-i-16643440094.html,Rumah 2 Lantai Harga 1 Lantai Hanya 500 Juta All in di Tole Iskandar Depok,"Jl. Tole Iskandar Depok Sukmajaya, Depok",Rp 570.000.000,2.0,2.0,50.0,40.0,,yes,,yes,1.0,,,
https://www.lamudi.co.id/rumah-mewah-readystock-20menit-ke-tol-sawangan-4.html,Rumah Mewah READYSTOCK 20menit ke Tol Sawangan 4,"Sawangan Baru, Depok",Rp 750.000.000,3.0,2.0,70.0,72.0,,yes,,yes,2.0,,,
https://www.lamudi.co.id/rumah-minimalis-siap-dihuni-kpr-tanpa-dp-166548256628.html,"Rumah minimalis siap dihuni,KPR tanpa DP","Kalimulya, Depok",Rp 6.510.000.000,2.0,2.0,60.0,87.0,,yes,,yes,1.0,,,yes
https://www.lamudi.co.id/352-new-cluster-2lantai-dlm-cluster-free-biaya-di-166013628277.html,352.New Cluster 2lantai dlm cluster free biaya di area selatan Jakarta,"parakan cinangka sawangan depok Cinangka, Depok",Rp 845.000.000,3.0,2.0,60.0,70.0,,,,,1.0,,,
https://www.lamudi.co.id/dijual-rumah-siap-huni-161.html,dijual rumah siap huni,"Sawangan, Depok",Rp 800.000.000,2.0,1.0,45.0,125.0,,yes,,yes,1.0,,,
https://www.lamudi.co.id/rumah-murah-depok-166796763922.html,Rumah Murah Depok,"Kalimulya, Depok",Rp 460.000.000,2.0,1.0,38.0,79.0,,yes,,yes,1.0,1.0,,
https://www.lamudi.co.id/banjir-promo-rumah-2-lantai-di-depok-dapatkan-unitnya-sekarang.html,"Banjir Promo Rumah 2 Lantai Di Depok, Dapatkan Unitnya Sekarang.","Jl. Taklim, Nangka Rangkapanjaya Pancoran Mas, Depok",Rp 674.000.000,3.0,2.0,60.0,62.0,,,,,1.0,,,
https://www.lamudi.co.id/perumahan-murah-depok-166856739123.html,perumahan murah depok,"Cipayung Jaya, Depok",Rp 195.000.000,2.0,1.0,30.0,40.0,,,,,,,,yes
https://www.lamudi.co.id/rumah-2-lantai-dp-0-angsuran-mulai-dari-4-jtan-flat.html,Rumah 2 lantai DP 0% angsuran mulai dari 4 jtan flat,"Sukmajaya, Depok",Rp 650.000.000,3.0,2.0,55.0,80.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/dijual-rumah-2-lantai-skandinavian-modern-di-depok-16681615990.html,DIJUAL RUMAH 2 LANTAI SKANDINAVIAN MODERN DI DEPOK,"Cilangkap Tapos Cilangkap, Depok",Rp 885.000.000,3.0,2.0,74.0,62.0,,,,,2.0,,,
https://www.lamudi.co.id/tr141-hunian-mewah-dlm-cluster-di-tanah-baru-depok-166748902711.html,Tr141.Hunian Mewah Dlm Cluster di Tanah baru Depok nempel Jaksel,"Tanah Baru Beji depok Tanah Baru, Depok",Rp 1.300.000.000,3.0,3.0,122.0,82.0,,,,,1.0,,,
https://www.lamudi.co.id/tr148-rumah-second-dlm-perum-one-gate-system-luas-166752249657.html,Tr148.Rumah Second Dlm Perum One Gate Sistem Luas 161 Only Cash Depok,"Tanah Baru Beji Depok Tanah Baru, Depok",Rp 1.200.000.000,5.0,3.0,250.0,161.0,,,,,2.0,,,
https://www.lamudi.co.id/kk135-brand-new-cluster-tanah-baru-beji-hrg-mulai-166792116635.html,Kk135.Brand New Cluster Tanah Baru Beji Hrg Mulai 1M-an Selatan Jkrt,"tanah baru beji depok Tanah Baru, Depok",Rp 1.120.000.000,3.0,2.0,100.0,95.0,,,,,1.0,,,
https://www.lamudi.co.id/cluster-mewah-konsep-jepang-bisa-kpr-cicilan-cuma-11-jutaan.html,"CLUSTER MEWAH KONSEP JEPANG, BISA KPR, CICILAN CUMA 11 JUTAAN",Depok,Rp 1.700.000.000,3.0,4.0,109.0,112.0,,yes,yes,yes,2.0,,yes,
https://www.lamudi.co.id/dijual-rumah-di-depok-siap-huni-1.html,dijual rumah di depok siap huni,"jl. herman tajir, pondok petir, depok Pancoran Mas, Depok",Rp 800.000.000,2.0,1.0,45.0,125.0,,yes,,yes,,,,
https://www.lamudi.co.id/rumah-cantik-ala-bali-di-kota-depok-dekat-ke-tol-d-166479096455.html,"Rumah Murah Ala Bali Di Selatan Jakarta, 30 Menit ke Pondok Indah Mall.","Sawangan, Depok",Rp 599.000.000,2.0,1.0,38.0,68.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/rumah-super-mewah-dekat-tol-bandara-ready-gratis-b-166002293478.html,Rumah SUPER MEWAH Dekat Tol & LRT 500JTan GRATIS BIAYA2 sampai AKAD,"Radar Auri Cimanggis Depok - Cibubur Cimanggis, Depok",Rp 500.000.000,3.0,2.0,72.0,50.0,,yes,,yes,2.0,2.0,yes,
https://www.lamudi.co.id/perumahan-strategis-akses-tol-sawangan-dp-0-booking-fee-3jt-free-biaya-biaya.html,"Perumahan strategis akses tol sawangan, DP 0% BOOKING FEE 3JT FREE BIAYA BIAYA","Jalan raya Muchtar, cluster bukit petro Sawangan, Depok",Rp 731.400.000,2.0,1.0,42.0,89.0,,yes,yes,yes,1.0,,,
https://www.lamudi.co.id/rumah-baru-yang-sangat-indah-dan-bagus-16616801460.html,rumah baru yang sangat indah dan bagus,"Depok, Depok",Rp 300.000.000,2.0,1.0,,,,,,,,,,
https://www.lamudi.co.id/jual-rumah-minimalis-cluster-cinangka-depok.html,Jual Rumah Minimalis Cluster Cinangka Depok,"Cinangka, Depok",Rp 619.500.000,2.0,1.0,38.0,75.0,,,,,,1.0,,
https://www.lamudi.co.id/rumah-2-lantai-dalam-komplek-pertamina-harjamukti-165901261641.html,"RUMAH 2 LANTAI DALAM KOMPLEK PERTAMINA HARJAMUKTI DEPOK, BERSAING","komplek pertamina Harjamukti, Depok",Rp 1.280.000.000,3.0,2.0,103.0,120.0,,yes,,yes,2.0,,,
https://www.lamudi.co.id/rumah-mewah-2-lantai-di-pinggir-jalan-propinsi.html,Rumah mewah 2.Lantai di Pinggir Jalan Propinsi,"Cinangka, Depok",Rp 1.399.000.000,3.0,2.0,90.0,105.0,,yes,yes,yes,1.0,,yes,
https://www.lamudi.co.id/mantap-hanya-dengan-10-juta-dapat-rumah-model-keren.html,mantap hanya dengan 10 juta dapat rumah model keren,"Depok, Depok",Rp 780.000.000,2.0,1.0,,45.0,,,,yes,,,,
https://www.lamudi.co.id/rumah-mewah-1-lantai-dekat-alun-alun-kota-depok.html,Rumah MEWAH 1 Lantai dekat Alun - alun Kota Depok,"Jl. Boulevard Grand Depok City Jl. Ruko Anggrek 1 No.21, Tirtajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16412, Indonesia Depok, Depok",Rp 780.000.000,2.0,1.0,45.0,112.0,,,,yes,1.0,,,yes
https://www.lamudi.co.id/dijual-rumah-baru-termurah-pasir-putih-sawangan-depok.html,"Dijual Rumah Baru Termurah - Pasir Putih, Sawangan, Depok","Sawangan, Depok",Rp 135.000.000,2.0,1.0,28.0,28.0,,,,,,,,
https://www.lamudi.co.id/dijual-kontrakan-14-pintu-dgn-lt-1130m2-di-kemiri-muka-margonda-depok.html,Dijual kontrakan 14 pintu dgn LT: 1130m² di kemiri muka Margonda Depok,"Margonda Depok Kemiri Muka, Depok",Rp 10.000.000.000,14.0,14.0,45.0,11300.0,,yes,,,10.0,1.0,,
https://www.lamudi.co.id/rumah-murah-200jt-pasir-putih-sawangan-depok-166453600895.html,Rumah murah 200jt Pasir Putih sawangan Depok,"Pasir Putih, Depok",Rp 200.000.000,2.0,1.0,30.0,32.0,,,,,,,,
https://www.lamudi.co.id/rumah-cluster-ter-murah-di-sawangan-depok-garda-residence-harga-nego.html,RUMAH CLUSTER TER MURAH DI SAWANGAN DEPOK GARDA RESIDENCE (HARGA NEGO),"Jl. Jati No.27, RW.3, Sawangan Baru, Kec. Sawangan, Kota Depok, Jawa Barat 16511 Sawangan, Depok",Rp 290.000.000,2.0,1.0,36.0,55.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/rumah-secondary-terawat-dekat-tol-brigif-depok.html,Rumah Secondary Terawat Dekat Tol Brigif Depok,"Jln tanah baru krukut depok Tanah Baru, Depok",Rp 900.000.000,2.0,2.0,70.0,100.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-cicilan-3-jt-an-di-pamulang-akses-ciputat-ga-16598924527.html,Cluster di rumah jual murah Akses Karang Tengah,"Sky HiLL Baktijaya, Depok",Rp 477.000.000,2.0,2.0,45.0,60.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/miliki-hunian-cantik-2-lt-lingkungan-islami-di-sawangan-depok-hanya-400jutaan.html,Miliki Hunian Cantik 2 LT Lingkungan Islami di Sawangan Depok Hanya 400jutaan,"Pengasinan Sawangan Depok Sawangan, Depok",Rp 492.000.000,2.0,1.0,40.0,54.0,,,,yes,1.0,,yes,
https://www.lamudi.co.id/hot-sale-rumah-mewah-harga-murah-meriah-sudah-free-kitchen-set.html,HOT SALE RUMAH MEWAH HARGA MURAH MERIAH SUDAH FREE KITCHEN SET,"Jl.raya nanggerang citayam Citayam, Depok",Rp 200.000.000,2.0,1.0,30.0,50.0,,yes,,yes,1.0,,,
https://www.lamudi.co.id/5-menit-ke-stasiun-depok-lama-cluster-mewah-tanpa-dp.html,5 menit ke stasiun Depok lama cluster mewah tanpa DP,"Sukmajaya, Depok",Rp 980.000.000,3.0,3.0,70.0,78.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/br-961-rumah-dijual-siap-huni-griya-depok-asri.html,BR 961 Rumah dijual siap huni griya depok asri,"depok Cilodong, Depok",Rp 1.150.000.000,3.0,1.0,60.0,125.0,,yes,,,1.0,,,
https://www.lamudi.co.id/dijual-rumah-siap-huni-di-mampang-indah-depok.html,DiJual Rumah Siap Huni di Mampang Indah Depok,"Mampang, Depok",Rp 1.700.000.000,3.0,2.0,150.0,248.0,,,,,,,,
https://www.lamudi.co.id/tr139-new-brand-cluster-2t-ltstrategis-di-tanah-ba-166748704067.html,Tr139.New Brand Cluster 2t LtStrategis di Tanah baru Dpk nempel Jaksel,"Tanah Baru Beji Depok Tanah Baru, Depok",Rp 1.450.000.000,3.0,3.0,110.0,91.0,,,,,1.0,,,
https://www.lamudi.co.id/rm218-rumah-second-full-renov-dlm-perum-akses-jln-166817892059.html,Rm218.Rumah Second full renov dlm Perum akses jln 2mobil di Tanah Baru,"Tanah Baru Beji Depok Tanah Baru, Depok",Rp 1.350.000.000,3.0,3.0,150.0,92.0,,,,,2.0,,,
https://www.lamudi.co.id/jual-rumah-2-lantai-cilangkap-tapos-depok-bebas-bi-165901263087.html,"JUAL RUMAH 2 LANTAI, CILANGKAP TAPOS DEPOK, BEBAS BIAYA DAN DISKON","Cilangkap Tapos Depok Cilangkap, Depok",Rp 667.000.000,2.0,2.0,46.0,60.0,,yes,,yes,1.0,,yes,
https://www.lamudi.co.id/rumah-2-lantai-di-cibubur-dp-hanya-30-juta-an-lokasi-istimewa.html,RUMAH 2 LANTAI DI CIBUBUR - DP HANYA 30 JUTA-AN - LOKASI ISTIMEWA,"Leuwinanggung Tapos, Depok",Rp 891.000.000,3.0,2.0,60.0,87.0,,yes,,yes,2.0,2.0,yes,
https://www.lamudi.co.id/rumah-mewah-dan-elegan-di-selatan-jakarta-dekat-pintu-tol-1-4-milyar-1.html,"Rumah Mewah dan Elegan di Selatan Jakarta Dekat Pintu Tol, 1,4 Milyar","Beji, Depok",Rp 1.400.000.000,3.0,3.0,120.0,92.0,,,,,2.0,,,
